id,试卷名称,试题简介,word2vec
845,-,冬天手接触到冰冷的铁制东西会感到“粘”手。,"[0.08170665303866068,-0.04239031998440623,0.08157613128423691,-0.03075597807765007,0.13290900302429992]"
846,-,"蜡烛点燃,蜡块变成蜡水","[-0.08821785524487497,-0.1366862364113331,-0.13498349972069265,-0.03572279363870621,-0.12840252965688706]"
847,-,干冰放置在空气中迅速消失,"[0.1779057439416647,0.07108872458338737,0.12780404388904573,-0.05836557671427727,-0.0056115202605724335]"
848,-,"一支燃烧的蜡烛,从“蜡碗”内流出的液体蜡油,瞬间固化。","[0.08806488083468543,-0.17922725073165363,-0.027829692078133423,0.02923516680796941,0.13410184180570972]"
849,-,"冬天,池塘的水结冰了","[0.07890446732441583,-0.11303977419932683,-0.07150289664665857,0.1679142713546753,0.09468723212679227]"
850,-,夏天洒在地上的水一会儿变干了.,"[0.24459629505872726,0.15140609629452229,-0.17520077899098396,0.009830008260905743,0.12171793915331364]"
851,-,"用久的电灯泡会显得黑,","[0.15036785385260978,-0.24203973760207492,0.045890984435876206,0.0678543196991086,0.160949586580197]"
852,-,夏天看到冰棒冒着白气,"[0.3540871310979128,0.021435814909636974,-0.11816198751330376,0.02505166083574295,0.13142517395317554]"
853,-,"戴眼镜的朋友在吃饭时,经常被“挡住视线,这也是液化现象","[0.06823543435893953,-0.013682023389264941,-0.010026579140685499,0.054353535640984774,0.12997205881401896]"
854,-,"戴眼镜的朋友在吃饭时,经常被“挡住视线,这也是液化现象","[0.06823543435893953,-0.013682023389264941,-0.010026579140685499,0.054353535640984774,0.12997205881401896]"
855,-,"梅雨季节,家里的墙壁、地面上看见水珠","[0.23217840368549028,0.16175700662036735,-0.06910619291011244,-0.005982234453161557,0.16653124553461868]"
856,-,夏天洒在地上的水一会儿变干了.,"[0.24459629505872726,0.15140609629452229,-0.17520077899098396,0.009830008260905743,0.12171793915331364]"
857,-,碘蒸气遇冷直接变成固态,"[-0.12988957334309817,-0.031011646427214146,-0.12119575906544924,-0.07978604733943939,-0.09991577714681626]"
858,-,"炼钢炉内熔化的铁水,倾倒出制成钢材。","[0.05769743770360947,-0.13360815433164436,0.019005487983425457,0.18927428250511485,0.0047288392670452595]"
859,-,"化雪的时候,在建筑物的尖角处,挂的冰凌柱。","[0.21184792816638948,-0.3136025369167328,0.1417396605014801,0.11379002779722214,0.17583201080560684]"
860,-,雪、霜、冰雹、雾凇、窗玻璃上冰花的形成。,"[0.17836337219923737,-0.07328837439417839,0.007309561409056187,0.07133675627410412,0.10806443095207215]"
861,-,"电灯用久了,灯内的钨丝比新的细.","[0.038243251480162145,-0.15775321871042253,0.017290892265737056,0.07479662112891675,0.07138495035469532]"
862,-,水蒸气烫伤比开水烫伤更严重,"[0.1803063489496708,-0.2650500893592835,-0.029997656494379046,0.2405250072479248,0.17013687491416932]"
863,-,衣箱中的樟脑丸变小.,"[0.12182403604189554,-0.03166641357044379,-0.022724114668865997,0.10592515518267949,0.0021072598174214363]"
864,-,"炼钢炉内熔化的铁水,倾倒出制成钢材。","[0.05769743770360947,-0.13360815433164436,0.019005487983425457,0.18927428250511485,0.0047288392670452595]"
865,-,"用久的电灯泡会显得黑,","[0.15036785385260978,-0.24203973760207492,0.045890984435876206,0.0678543196991086,0.160949586580197]"
866,-,晒在太阳下的湿衣服一会就干了.,"[0.15644582857688266,-0.00044101911286513007,0.02445459055403868,0.1750673900047938,0.05186604568734765]"
867,-,冬日花生油出现乳白色的结晶,"[0.21012145578861238,-0.04600694179534912,0.08664084896445275,0.16375713646411896,0.18474634662270548]"
868,-,水蒸气烫伤比开水烫伤更严重,"[0.1803063489496708,-0.2650500893592835,-0.029997656494379046,0.2405250072479248,0.17013687491416932]"
869,-,夏天看到冰棒冒着白气,"[0.3540871310979128,0.021435814909636974,-0.11816198751330376,0.02505166083574295,0.13142517395317554]"
870,-,冬天的雪或雪人时间久了会发现变少或变小了,"[0.02808648068457842,-0.0658918246626854,-0.10730366284648576,0.057140637654811144,0.05365283243979017]"
871,-,"蜡烛点燃,蜡块变成蜡水","[-0.08821785524487497,-0.1366862364113331,-0.13498349972069265,-0.03572279363870621,-0.12840252965688706]"
872,-,从冰箱中取出的汽水瓶表面有水,"[0.13749857097864152,-0.15437999069690705,0.06495346054434777,-0.03809853792190552,0.07812357228249311]"
873,-,夏天看到冰棒冒着白气,"[0.3540871310979128,0.021435814909636974,-0.11816198751330376,0.02505166083574295,0.13142517395317554]"
874,-,冰雪消融变成水,"[-0.3410024563781917,-0.12015771819278598,-0.2595183849334717,-0.13201014883816242,-0.16274855937808752]"
875,-,口中呼出的“白气”、揭开锅盖冒出的“白气”等,"[0.03355903588235378,-0.04408295117318631,-0.018354136496782303,-0.012643160298466682,0.07221439555287361]"
876,-,"炼钢炉内熔化的铁水,倾倒出制成钢材。","[0.05769743770360947,-0.13360815433164436,0.019005487983425457,0.18927428250511485,0.0047288392670452595]"
877,-,晒在太阳下的湿衣服一会就干了.,"[0.15644582857688266,-0.00044101911286513007,0.02445459055403868,0.1750673900047938,0.05186604568734765]"
878,-,"梅雨季节,家里的墙壁、地面上看见水珠","[0.23217840368549028,0.16175700662036735,-0.06910619291011244,-0.005982234453161557,0.16653124553461868]"
879,-,"冬天,冰冻的衣服变干","[0.14192640536930412,-0.08281801734119654,-0.05803581792861223,0.14691768866032362,0.112716362811625]"
880,-,工厂浇铸车间铜块变铜水,"[0.20768108069896699,-0.06615513106808067,-0.11775696724653245,0.15693197548389437,-0.1615274950861931]"
881,-,"锅中的沸水,随着时间延续,水越来越少.","[-0.09483120031654835,0.0031212475926925736,-0.12034616805613041,0.10178370789314309,0.07622407345722118]"
882,-,夏天太阳把马路上的沥青烤化了,"[0.20040811449289322,-0.0012620517052710058,-0.08921617455780506,0.1739590933546424,0.05537849534885027]"
883,-,冬日花生油出现乳白色的结晶,"[0.21012145578861238,-0.04600694179534912,0.08664084896445275,0.16375713646411896,0.18474634662270548]"
884,-,舞台上的白雾和人工降雨(部分涉及),"[0.11484431773424149,-0.2004156857728958,0.07746678777039051,0.10202118121087551,0.09197484012693168]"
885,-,烧开水时会出现大量的“白气”，这些白气过一会就消失了，消失的过程涉及到的物态变化（   ）,"[-0.05394886835263326,0.042890013267214484,-0.15804746116583165,0.012279813965925803,0.015786741967671193]"
886,-,冰雪消融变成水,"[-0.3410024563781917,-0.12015771819278598,-0.2595183849334717,-0.13201014883816242,-0.16274855937808752]"
887,-,夏天洒在地上的水一会儿变干了.,"[0.24459629505872726,0.15140609629452229,-0.17520077899098396,0.009830008260905743,0.12171793915331364]"
888,-,"化雪的时候,在建筑物的尖角处,挂的冰凌柱。","[0.21184792816638948,-0.3136025369167328,0.1417396605014801,0.11379002779722214,0.17583201080560684]"
889,-,"锅中的沸水,随着时间延续,水越来越少.","[-0.09483120031654835,0.0031212475926925736,-0.12034616805613041,0.10178370789314309,0.07622407345722118]"
890,-,"天冷时,温暖的屋子的窗玻璃内部表面出现的水珠。","[0.21785493474453688,0.19856153894215822,0.0765015329234302,0.010684964247047901,-0.016520086326636374]"
891,-,冰激凌变软,"[0.1617119461297989,0.09946250542998314,-0.0013924253289587796,0.06484866142272949,-0.16093886643648148]"
892,-,"炼钢炉内熔化的铁水,倾倒出制成钢材。","[0.05769743770360947,-0.13360815433164436,0.019005487983425457,0.18927428250511485,0.0047288392670452595]"
893,-,碘蒸气遇冷直接变成固态,"[-0.12988957334309817,-0.031011646427214146,-0.12119575906544924,-0.07978604733943939,-0.09991577714681626]"
894,-,舞台上的白雾和人工降雨(部分涉及),"[0.11484431773424149,-0.2004156857728958,0.07746678777039051,0.10202118121087551,0.09197484012693168]"
895,-,"电灯用久了,灯内的钨丝比新的细.","[0.038243251480162145,-0.15775321871042253,0.017290892265737056,0.07479662112891675,0.07138495035469532]"
896,-,"锅中的沸水,随着时间延续,水越来越少.","[-0.09483120031654835,0.0031212475926925736,-0.12034616805613041,0.10178370789314309,0.07622407345722118]"
897,-,"春秋季早晨容易起雾,看见露水","[0.3303252483407656,0.12572589019934335,-0.03356377869689216,0.1286427912612756,-0.20858728575209776]"
898,-,"冬天,冰冻的衣服变干","[0.14192640536930412,-0.08281801734119654,-0.05803581792861223,0.14691768866032362,0.112716362811625]"
899,-,工厂浇铸车间铜块变铜水,"[0.20768108069896699,-0.06615513106808067,-0.11775696724653245,0.15693197548389437,-0.1615274950861931]"
900,-,"天冷时,温暖的屋子的窗玻璃内部表面出现的水珠。","[0.21785493474453688,0.19856153894215822,0.0765015329234302,0.010684964247047901,-0.016520086326636374]"
901,-,"蜡烛点燃,蜡块变成蜡水","[-0.08821785524487497,-0.1366862364113331,-0.13498349972069265,-0.03572279363870621,-0.12840252965688706]"
902,-,晒在太阳下的湿衣服一会就干了.,"[0.15644582857688266,-0.00044101911286513007,0.02445459055403868,0.1750673900047938,0.05186604568734765]"
903,-,雪、霜、冰雹、雾凇、窗玻璃上冰花的形成。,"[0.17836337219923737,-0.07328837439417839,0.007309561409056187,0.07133675627410412,0.10806443095207215]"
904,-,衣箱中的樟脑丸变小.,"[0.12182403604189554,-0.03166641357044379,-0.022724114668865997,0.10592515518267949,0.0021072598174214363]"
905,-,冬日花生油出现乳白色的结晶,"[0.21012145578861238,-0.04600694179534912,0.08664084896445275,0.16375713646411896,0.18474634662270548]"
906,-,舞台上的白雾和人工降雨(部分涉及),"[0.11484431773424149,-0.2004156857728958,0.07746678777039051,0.10202118121087551,0.09197484012693168]"
907,-,从冰箱中取出的汽水瓶表面有水,"[0.13749857097864152,-0.15437999069690705,0.06495346054434777,-0.03809853792190552,0.07812357228249311]"
908,-,"锅中的沸水,随着时间延续,水越来越少.","[-0.09483120031654835,0.0031212475926925736,-0.12034616805613041,0.10178370789314309,0.07622407345722118]"
909,-,碘蒸气遇冷直接变成固态,"[-0.12988957334309817,-0.031011646427214146,-0.12119575906544924,-0.07978604733943939,-0.09991577714681626]"
910,-,游完泳从水里出来会很冷,"[0.10770421226819356,-0.08853288119037946,0.01837927351395289,0.04635828919708729,0.08553894671301046]"
911,-,从冰箱中取出的汽水瓶表面有水,"[0.13749857097864152,-0.15437999069690705,0.06495346054434777,-0.03809853792190552,0.07812357228249311]"
912,-,雨水、露水、雾气、高空的云层,"[0.1828108921647072,-0.0030549000948667526,-0.0006881915032863617,0.11584454029798508,0.0677511602640152]"
913,-,"春秋季早晨容易起雾,看见露水","[0.3303252483407656,0.12572589019934335,-0.03356377869689216,0.1286427912612756,-0.20858728575209776]"
914,-,烧开水时会出现大量的“白气”，这些白气过一会就消失了，消失的过程涉及到的物态变化（   ）,"[-0.05394886835263326,0.042890013267214484,-0.15804746116583165,0.012279813965925803,0.015786741967671193]"
915,-,"用久的电灯泡会显得黑,","[0.15036785385260978,-0.24203973760207492,0.045890984435876206,0.0678543196991086,0.160949586580197]"
916,-,雪、霜、冰雹、雾凇、窗玻璃上冰花的形成。,"[0.17836337219923737,-0.07328837439417839,0.007309561409056187,0.07133675627410412,0.10806443095207215]"
917,-,碘受热变为紫色的碘蒸气.,"[0.061001120833680034,-0.20462637883611023,0.15026385709643364,0.05897407419979572,0.08226212067529559]"
918,-,夏天太阳把马路上的沥青烤化了,"[0.20040811449289322,-0.0012620517052710058,-0.08921617455780506,0.1739590933546424,0.05537849534885027]"
919,-,夏天洒在地上的水一会儿变干了.,"[0.24459629505872726,0.15140609629452229,-0.17520077899098396,0.009830008260905743,0.12171793915331364]"
920,-,"化雪的时候,在建筑物的尖角处,挂的冰凌柱。","[0.21184792816638948,-0.3136025369167328,0.1417396605014801,0.11379002779722214,0.17583201080560684]"
921,-,天然气加压变为液化气,"[0.11034376174211502,-0.34342270717024803,0.2652824819087982,0.09345290623605251,0.16776450537145138]"
922,-,"春秋季早晨容易起雾,看见露水","[0.3303252483407656,0.12572589019934335,-0.03356377869689216,0.1286427912612756,-0.20858728575209776]"
923,-,冰激凌变软,"[0.1617119461297989,0.09946250542998314,-0.0013924253289587796,0.06484866142272949,-0.16093886643648148]"
924,-,"锅中的沸水,随着时间延续,水越来越少.","[-0.09483120031654835,0.0031212475926925736,-0.12034616805613041,0.10178370789314309,0.07622407345722118]"
925,-,干冰放置在空气中迅速消失,"[0.1779057439416647,0.07108872458338737,0.12780404388904573,-0.05836557671427727,-0.0056115202605724335]"
926,-,"天冷时,温暖的屋子的窗玻璃内部表面出现的水珠。","[0.21785493474453688,0.19856153894215822,0.0765015329234302,0.010684964247047901,-0.016520086326636374]"
927,-,"夏天天热的时候,狗经常把舌头伸出来。","[0.18803885641197363,-0.04847761911029617,0.03574196699385841,0.010881947198261816,0.0730806584469974]"
928,-,夏天太阳把马路上的沥青烤化了,"[0.20040811449289322,-0.0012620517052710058,-0.08921617455780506,0.1739590933546424,0.05537849534885027]"
929,-,烧开水时会出现大量的“白气”，这些白气过一会就消失了，消失的过程涉及到的物态变化（   ）,"[-0.05394886835263326,0.042890013267214484,-0.15804746116583165,0.012279813965925803,0.015786741967671193]"
930,-,冬日花生油出现乳白色的结晶,"[0.21012145578861238,-0.04600694179534912,0.08664084896445275,0.16375713646411896,0.18474634662270548]"
931,-,"天冷时,温暖的屋子的窗玻璃内部表面出现的水珠。","[0.21785493474453688,0.19856153894215822,0.0765015329234302,0.010684964247047901,-0.016520086326636374]"
932,-,从冰箱中取出的汽水瓶表面有水,"[0.13749857097864152,-0.15437999069690705,0.06495346054434777,-0.03809853792190552,0.07812357228249311]"
933,-,水蒸气烫伤比开水烫伤更严重,"[0.1803063489496708,-0.2650500893592835,-0.029997656494379046,0.2405250072479248,0.17013687491416932]"
934,-,"冬天,池塘的水结冰了","[0.07890446732441583,-0.11303977419932683,-0.07150289664665857,0.1679142713546753,0.09468723212679227]"
935,-,"炼钢炉内熔化的铁水,倾倒出制成钢材。","[0.05769743770360947,-0.13360815433164436,0.019005487983425457,0.18927428250511485,0.0047288392670452595]"
936,-,"戴眼镜的朋友在吃饭时,经常被“挡住视线,这也是液化现象","[0.06823543435893953,-0.013682023389264941,-0.010026579140685499,0.054353535640984774,0.12997205881401896]"
